# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 3225 2 2570 71 12590633 5 /openedx/staticfiles/support/templates/enrollment.b9b4d8675d29.underscore
DUPTYPE_WITHIN_SAME_TREE -3225 2 2570 71 12585113 5 /openedx/staticfiles/support/templates/enrollment.underscore
DUPTYPE_FIRST_OCCURRENCE 9317 4 2571 71 13898600 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/config.2d6c23cc42d8.yaml
DUPTYPE_WITHIN_SAME_TREE -9317 4 2571 71 13893896 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/config.yaml
DUPTYPE_WITHIN_SAME_TREE -9317 4 2571 71 13898599 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/config.2d6c23cc42d8.yaml
DUPTYPE_WITHIN_SAME_TREE -9317 5 2571 71 13897365 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/config.yaml
DUPTYPE_WITHIN_SAME_TREE -9317 4 2571 71 13893764 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/config.yaml
DUPTYPE_WITHIN_SAME_TREE -9317 5 2571 71 13897497 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/config.yaml
DUPTYPE_WITHIN_SAME_TREE -9317 5 2571 71 13899614 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/config.2d6c23cc42d8.yaml
DUPTYPE_WITHIN_SAME_TREE -9317 5 2571 71 13899613 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/config.2d6c23cc42d8.yaml
DUPTYPE_FIRST_OCCURRENCE 7829 4 2575 71 12589032 5 /openedx/staticfiles/studio-frontend/node_modules/react-is/umd/react-is.production.min.95c06dff10da.js
DUPTYPE_WITHIN_SAME_TREE -7829 4 2575 71 12586155 5 /openedx/staticfiles/studio-frontend/node_modules/react-is/umd/react-is.production.min.js
DUPTYPE_FIRST_OCCURRENCE 6617 3 2577 71 12589357 5 /openedx/staticfiles/xmodule/descriptors/css/_000-e5d1b330372214d8a7b774e826640db5.e5d1b3303722.scss
DUPTYPE_WITHIN_SAME_TREE -6617 4 2577 71 13900148 5 /openedx/staticfiles/studio/xmodule/descriptors/css/_000-e5d1b330372214d8a7b774e826640db5.e5d1b3303722.scss
DUPTYPE_WITHIN_SAME_TREE -6617 4 2577 71 13895489 5 /openedx/staticfiles/studio/xmodule/descriptors/css/_000-e5d1b330372214d8a7b774e826640db5.scss
DUPTYPE_WITHIN_SAME_TREE -6617 3 2577 71 12583748 5 /openedx/staticfiles/xmodule/descriptors/css/_000-e5d1b330372214d8a7b774e826640db5.scss
DUPTYPE_FIRST_OCCURRENCE 1213 1 2578 71 12590957 5 /openedx/staticfiles/paragon/webpack.config.092fdfc94422.js
DUPTYPE_WITHIN_SAME_TREE -1213 1 2578 71 12586515 5 /openedx/staticfiles/paragon/webpack.config.js
DUPTYPE_FIRST_OCCURRENCE 3235 2 2584 71 12590664 5 /openedx/staticfiles/teams/templates/edit-team.6e5704ed50d6.underscore
DUPTYPE_WITHIN_SAME_TREE -3235 2 2584 71 12585224 5 /openedx/staticfiles/teams/templates/edit-team.underscore
DUPTYPE_FIRST_OCCURRENCE 7741 4 2594 71 12588808 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/htmlembedded.da30c638ddde.js
DUPTYPE_WITHIN_SAME_TREE -7741 5 2594 71 13894953 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/htmlembedded.js
DUPTYPE_WITHIN_SAME_TREE -7741 4 2594 71 12583256 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/htmlembedded.js
DUPTYPE_WITHIN_SAME_TREE -7741 5 2594 71 13899455 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/htmlembedded.da30c638ddde.js
DUPTYPE_FIRST_OCCURRENCE 4937 3 2596 71 12589439 5 /openedx/staticfiles/js/student_account/models/user_account_model.2f7b458c9831.js
DUPTYPE_WITHIN_SAME_TREE -4937 3 2596 71 12584032 5 /openedx/staticfiles/js/student_account/models/user_account_model.js
DUPTYPE_FIRST_OCCURRENCE 7593 4 2600 71 13765988 5 /openedx/staticfiles/js/bower/URIjs/src/jquery.URI.min.70100e6be487.js
DUPTYPE_WITHIN_SAME_TREE -7593 5 2600 71 13896842 5 /openedx/staticfiles/studio/js/bower/URIjs/src/jquery.URI.min.js
DUPTYPE_WITHIN_SAME_TREE -7593 4 2600 71 13765471 5 /openedx/staticfiles/js/bower/URIjs/src/jquery.URI.min.js
DUPTYPE_WITHIN_SAME_TREE -7593 8 2600 71 13894512 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/src/jquery.URI.min.js
DUPTYPE_WITHIN_SAME_TREE -7593 5 2600 71 13899594 5 /openedx/staticfiles/studio/js/bower/URIjs/src/jquery.URI.min.70100e6be487.js
DUPTYPE_WITHIN_SAME_TREE -7593 8 2600 71 13898182 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/src/jquery.URI.min.70100e6be487.js
DUPTYPE_WITHIN_SAME_TREE -7593 9 2600 71 13897168 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/src/jquery.URI.min.js
DUPTYPE_WITHIN_SAME_TREE -7593 9 2600 71 13897898 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/src/jquery.URI.min.70100e6be487.js
DUPTYPE_FIRST_OCCURRENCE 10245 5 2603 71 12062064 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ta-LK/viewer.9ce38ccbc951.properties
DUPTYPE_WITHIN_SAME_TREE -10245 5 2603 71 12061410 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ta-LK/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10245 6 2603 71 13894558 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ta-LK/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10245 6 2603 71 13898954 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ta-LK/viewer.9ce38ccbc951.properties
DUPTYPE_FIRST_OCCURRENCE 14591 6 2603 71 13898441 5 /openedx/staticfiles/xblock/resources/poll/translations/ar/LC_MESSAGES/textjs.40838231e3ae.po
DUPTYPE_WITHIN_SAME_TREE -14591 7 2603 71 14028140 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/ar/LC_MESSAGES/textjs.40838231e3ae.po
DUPTYPE_WITHIN_SAME_TREE -14591 6 2603 71 13894006 5 /openedx/staticfiles/xblock/resources/poll/translations/ar/LC_MESSAGES/textjs.po
DUPTYPE_WITHIN_SAME_TREE -14591 7 2603 71 14024882 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/ar/LC_MESSAGES/textjs.po
DUPTYPE_FIRST_OCCURRENCE 3195 2 2610 71 13900883 5 /openedx/staticfiles/studio/templates/xblock-validation-messages.11f5f73152f6.underscore
DUPTYPE_WITHIN_SAME_TREE -3195 2 2610 71 13896004 5 /openedx/staticfiles/studio/templates/xblock-validation-messages.underscore
DUPTYPE_FIRST_OCCURRENCE 3763 2 2610 71 12590502 5 /openedx/staticfiles/templates/wiki/delete.db0b48979276.html
DUPTYPE_WITHIN_SAME_TREE -3763 2 2610 71 12584912 5 /openedx/staticfiles/templates/wiki/delete.html
DUPTYPE_FIRST_OCCURRENCE 14943 7 2612 71 12587976 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/util/JSONRequest.c5f1433b6dcf.js
DUPTYPE_WITHIN_SAME_TREE -14943 8 2612 71 13894813 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/JSONRequest.js
DUPTYPE_WITHIN_SAME_TREE -14943 7 2612 71 12583116 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/util/JSONRequest.js
DUPTYPE_WITHIN_SAME_TREE -14943 8 2612 71 13897985 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/JSONRequest.c5f1433b6dcf.js
DUPTYPE_FIRST_OCCURRENCE 14887 7 2613 71 12587969 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Menu.5f9fe9cee541.js
DUPTYPE_WITHIN_SAME_TREE -14887 8 2613 71 13897978 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Menu.5f9fe9cee541.js
DUPTYPE_WITHIN_SAME_TREE -14887 7 2613 71 12583108 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Menu.js
DUPTYPE_WITHIN_SAME_TREE -14887 8 2613 71 13894805 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Menu.js
DUPTYPE_FIRST_OCCURRENCE 14321 6 2621 71 13898409 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/hi/LC_MESSAGES/text.558b8a6ed28d.mo
DUPTYPE_WITHIN_SAME_TREE -14321 7 2621 71 13898880 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/hi/LC_MESSAGES/text.558b8a6ed28d.mo
DUPTYPE_WITHIN_SAME_TREE -14321 7 2621 71 13897544 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/hi/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14321 6 2621 71 13893811 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/hi/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14321 7 2621 71 13897412 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/hi/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14321 6 2621 71 13893943 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/hi/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14321 6 2621 71 13898369 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/hi/LC_MESSAGES/text.558b8a6ed28d.mo
DUPTYPE_WITHIN_SAME_TREE -14321 7 2621 71 13898920 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/hi/LC_MESSAGES/text.558b8a6ed28d.mo
DUPTYPE_FIRST_OCCURRENCE 15027 7 2623 71 12588018 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/spellchecker/plugin.dev.f6510d4087ff.js
DUPTYPE_WITHIN_SAME_TREE -15027 7 2623 71 12583207 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/spellchecker/plugin.dev.js
DUPTYPE_WITHIN_SAME_TREE -15027 8 2623 71 13898027 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/spellchecker/plugin.dev.f6510d4087ff.js
DUPTYPE_WITHIN_SAME_TREE -15027 8 2623 71 13894904 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/spellchecker/plugin.dev.js
DUPTYPE_FIRST_OCCURRENCE 12471 6 2623 71 12588204 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Fieldset/index.a128a8d99afc.jsx
DUPTYPE_WITHIN_SAME_TREE -12471 6 2623 71 12585791 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Fieldset/index.jsx
DUPTYPE_WITHIN_SAME_TREE -12471 6 2623 71 12586351 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Fieldset/index.jsx
DUPTYPE_WITHIN_SAME_TREE -12471 6 2623 71 12588330 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Fieldset/index.a128a8d99afc.jsx
DUPTYPE_FIRST_OCCURRENCE 6383 3 2625 71 12589828 5 /openedx/staticfiles/teams/js/views/topic_card.abd0aee2ceff.js
DUPTYPE_WITHIN_SAME_TREE -6383 3 2625 71 12585197 5 /openedx/staticfiles/teams/js/views/topic_card.js
DUPTYPE_FIRST_OCCURRENCE 12499 6 2626 71 12588212 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/InputText/InputText.test.90132f8cb320.jsx
DUPTYPE_WITHIN_SAME_TREE -12499 6 2626 71 12588338 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/InputText/InputText.test.90132f8cb320.jsx
DUPTYPE_WITHIN_SAME_TREE -12499 6 2626 71 12585801 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/InputText/InputText.test.jsx
DUPTYPE_WITHIN_SAME_TREE -12499 6 2626 71 12586361 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/InputText/InputText.test.jsx
DUPTYPE_FIRST_OCCURRENCE 4841 3 2630 71 12589570 5 /openedx/staticfiles/js/learner_dashboard/views/program_card_view.1ce92a2944a9.js
DUPTYPE_WITHIN_SAME_TREE -4841 3 2630 71 12584298 5 /openedx/staticfiles/js/learner_dashboard/views/program_card_view.js
DUPTYPE_FIRST_OCCURRENCE 2177 2 2631 71 12063395 5 /openedx/staticfiles/js/vendor/annotator.tags.min.67ca946bc312.js
DUPTYPE_WITHIN_SAME_TREE -2177 2 2631 71 12061284 5 /openedx/staticfiles/js/vendor/annotator.tags.min.js
DUPTYPE_WITHIN_SAME_TREE -2177 3 2631 71 12719233 5 /openedx/staticfiles/studio/js/vendor/annotator.tags.min.67ca946bc312.js
DUPTYPE_WITHIN_SAME_TREE -2177 3 2631 71 12718922 5 /openedx/staticfiles/studio/js/vendor/annotator.tags.min.js
DUPTYPE_FIRST_OCCURRENCE 4219 3 2632 71 12589845 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/react-is/README.812706d32bb0.md
DUPTYPE_WITHIN_SAME_TREE -4219 3 2632 71 12585246 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/react-is/README.md
DUPTYPE_FIRST_OCCURRENCE 2143 2 2636 71 12590232 5 /openedx/staticfiles/js/student_account/enrollment.20e73ae36f4e.js
DUPTYPE_WITHIN_SAME_TREE -2143 2 2636 71 12584025 5 /openedx/staticfiles/js/student_account/enrollment.js
DUPTYPE_FIRST_OCCURRENCE 3557 2 2637 71 12590461 5 /openedx/staticfiles/templates/learner_dashboard/program_card.9e95e2f14312.underscore
DUPTYPE_WITHIN_SAME_TREE -3557 2 2637 71 12584748 5 /openedx/staticfiles/templates/learner_dashboard/program_card.underscore
DUPTYPE_FIRST_OCCURRENCE 2225 2 2648 71 12063393 5 /openedx/staticfiles/js/vendor/jquery.smooth-scroll.min.7d3e43c46b29.js
DUPTYPE_WITHIN_SAME_TREE -2225 3 2648 71 12718920 5 /openedx/staticfiles/studio/js/vendor/jquery.smooth-scroll.min.js
DUPTYPE_WITHIN_SAME_TREE -2225 3 2648 71 12719231 5 /openedx/staticfiles/studio/js/vendor/jquery.smooth-scroll.min.7d3e43c46b29.js
DUPTYPE_WITHIN_SAME_TREE -2225 2 2648 71 12061282 5 /openedx/staticfiles/js/vendor/jquery.smooth-scroll.min.js
DUPTYPE_FIRST_OCCURRENCE 6795 4 2651 71 12060368 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/78ms-RKSJ-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6795 5 2651 71 12326651 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/78ms-RKSJ-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6795 4 2651 71 12062209 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/78ms-RKSJ-H.fe0b824fd3c0.bcmap
DUPTYPE_WITHIN_SAME_TREE -6795 5 2651 71 12327225 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/78ms-RKSJ-H.fe0b824fd3c0.bcmap
DUPTYPE_FIRST_OCCURRENCE 2063 2 2652 71 12590239 5 /openedx/staticfiles/js/learner_analytics_dashboard/Discussions.4ce2871c1255.jsx
DUPTYPE_WITHIN_SAME_TREE -2063 2 2652 71 12584231 5 /openedx/staticfiles/js/learner_analytics_dashboard/Discussions.jsx
DUPTYPE_FIRST_OCCURRENCE 6957 4 2654 71 12060252 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/HKdla-B5-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6957 5 2654 71 12326423 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/HKdla-B5-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6957 4 2654 71 12062093 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/HKdla-B5-H.c31304dbfa1f.bcmap
DUPTYPE_WITHIN_SAME_TREE -6957 5 2654 71 12327109 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/HKdla-B5-H.c31304dbfa1f.bcmap
DUPTYPE_FIRST_OCCURRENCE 6101 3 2654 71 13634763 5 /openedx/staticfiles/studio/js/views/list_textbooks.072abadeb747.js
DUPTYPE_WITHIN_SAME_TREE -6101 3 2654 71 13634609 5 /openedx/staticfiles/studio/js/views/list_textbooks.js
DUPTYPE_FIRST_OCCURRENCE 14883 7 2657 71 12587948 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Layout.0ced65bbd31b.js
DUPTYPE_WITHIN_SAME_TREE -14883 7 2657 71 12583087 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Layout.js
DUPTYPE_WITHIN_SAME_TREE -14883 8 2657 71 13897957 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Layout.0ced65bbd31b.js
DUPTYPE_WITHIN_SAME_TREE -14883 8 2657 71 13894784 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Layout.js
DUPTYPE_FIRST_OCCURRENCE 3545 2 2658 71 12590451 5 /openedx/staticfiles/templates/learner_dashboard/course_card.05b68c45e119.underscore
DUPTYPE_WITHIN_SAME_TREE -3545 2 2658 71 12584738 5 /openedx/staticfiles/templates/learner_dashboard/course_card.underscore
DUPTYPE_FIRST_OCCURRENCE 15923 7 2665 71 13898207 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/en/text.3140c200e0d0.js
DUPTYPE_WITHIN_SAME_TREE -15923 7 2665 71 13894070 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/en/text.js
DUPTYPE_WITHIN_SAME_TREE -15923 8 2665 71 14028078 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/en/text.3140c200e0d0.js
DUPTYPE_WITHIN_SAME_TREE -15923 8 2665 71 14024946 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/en/text.js
DUPTYPE_FIRST_OCCURRENCE 8067 4 2667 71 12588895 5 /openedx/staticfiles/studio-frontend/src/data/constants/actionTypes.035d2f8ba107.js
DUPTYPE_WITHIN_SAME_TREE -8067 4 2667 71 12585955 5 /openedx/staticfiles/studio-frontend/src/data/constants/actionTypes.js
DUPTYPE_FIRST_OCCURRENCE 6779 4 2678 71 12588835 5 /openedx/staticfiles/common/js/discussion/views/thread_response_show_view.9bc205bc7e56.js
DUPTYPE_WITHIN_SAME_TREE -6779 5 2678 71 13895320 5 /openedx/staticfiles/studio/common/js/discussion/views/thread_response_show_view.js
DUPTYPE_WITHIN_SAME_TREE -6779 5 2678 71 13899482 5 /openedx/staticfiles/studio/common/js/discussion/views/thread_response_show_view.9bc205bc7e56.js
DUPTYPE_WITHIN_SAME_TREE -6779 4 2678 71 12583579 5 /openedx/staticfiles/common/js/discussion/views/thread_response_show_view.js
DUPTYPE_FIRST_OCCURRENCE 6221 3 2685 71 13900561 5 /openedx/staticfiles/studio/templates/mock/mock-unit-page.d2ecc3a26ad3.underscore
DUPTYPE_WITHIN_SAME_TREE -6221 3 2685 71 13896057 5 /openedx/staticfiles/studio/templates/mock/mock-unit-page.underscore
DUPTYPE_FIRST_OCCURRENCE 12251 5 2692 71 13898508 5 /openedx/staticfiles/xblock/resources/recommender/static/html/recommenderstudio.68e9fc0627c8.html
DUPTYPE_WITHIN_SAME_TREE -12251 5 2692 71 13893653 5 /openedx/staticfiles/xblock/resources/recommender/static/html/recommenderstudio.html
DUPTYPE_WITHIN_SAME_TREE -12251 6 2692 71 13899415 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/html/recommenderstudio.68e9fc0627c8.html
DUPTYPE_WITHIN_SAME_TREE -12251 6 2692 71 13897254 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/html/recommenderstudio.html
DUPTYPE_FIRST_OCCURRENCE 16139 8 2692 71 12587740 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/paste/classes/Plugin.aed7e3c8b4c7.js
DUPTYPE_WITHIN_SAME_TREE -16139 9 2692 71 13897839 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/paste/classes/Plugin.aed7e3c8b4c7.js
DUPTYPE_WITHIN_SAME_TREE -16139 8 2692 71 12583191 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/paste/classes/Plugin.js
DUPTYPE_WITHIN_SAME_TREE -16139 9 2692 71 13894888 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/paste/classes/Plugin.js
DUPTYPE_FIRST_OCCURRENCE 12781 6 2695 71 12588079 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/Shortcuts.6680ed15df51.js
DUPTYPE_WITHIN_SAME_TREE -12781 7 2695 71 13894726 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/Shortcuts.js
DUPTYPE_WITHIN_SAME_TREE -12781 7 2695 71 13898700 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/Shortcuts.6680ed15df51.js
DUPTYPE_WITHIN_SAME_TREE -12781 6 2695 71 12583029 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/Shortcuts.js
DUPTYPE_FIRST_OCCURRENCE 10255 5 2695 71 12062034 5 /openedx/staticfiles/js/vendor/pdfjs/locale/tn/viewer.d6d90463df35.properties
DUPTYPE_WITHIN_SAME_TREE -10255 6 2695 71 13117329 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/tn/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10255 5 2695 71 12061350 5 /openedx/staticfiles/js/vendor/pdfjs/locale/tn/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10255 6 2695 71 13117397 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/tn/viewer.d6d90463df35.properties
DUPTYPE_FIRST_OCCURRENCE 295 1 2696 71 12063527 5 /openedx/staticfiles/css/edx_sga.276bafefbf13.css
DUPTYPE_WITHIN_SAME_TREE -295 6 2696 71 13896975 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/css/edx_sga.css
DUPTYPE_WITHIN_SAME_TREE -295 6 2696 71 13899405 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/css/edx_sga.276bafefbf13.css
DUPTYPE_WITHIN_SAME_TREE -295 1 2696 71 12061586 5 /openedx/staticfiles/css/edx_sga.css
DUPTYPE_WITHIN_SAME_TREE -295 2 2696 71 12196421 5 /openedx/staticfiles/studio/css/edx_sga.276bafefbf13.css
DUPTYPE_WITHIN_SAME_TREE -295 5 2696 71 13894319 5 /openedx/staticfiles/xblock/resources/edx_sga/static/css/edx_sga.css
DUPTYPE_WITHIN_SAME_TREE -295 2 2696 71 12196283 5 /openedx/staticfiles/studio/css/edx_sga.css
DUPTYPE_WITHIN_SAME_TREE -295 5 2696 71 13898593 5 /openedx/staticfiles/xblock/resources/edx_sga/static/css/edx_sga.276bafefbf13.css
DUPTYPE_FIRST_OCCURRENCE 5243 3 2698 71 12590079 5 /openedx/staticfiles/paragon/src/RadioButtonGroup/README.648b8a93fb26.md
DUPTYPE_WITHIN_SAME_TREE -5243 6 2698 71 12588335 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/RadioButtonGroup/README.648b8a93fb26.md
DUPTYPE_WITHIN_SAME_TREE -5243 6 2698 71 12586357 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/RadioButtonGroup/README.md
DUPTYPE_WITHIN_SAME_TREE -5243 6 2698 71 12585797 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/RadioButtonGroup/README.md
DUPTYPE_WITHIN_SAME_TREE -5243 3 2698 71 12586658 5 /openedx/staticfiles/paragon/src/RadioButtonGroup/README.md
DUPTYPE_WITHIN_SAME_TREE -5243 6 2698 71 12588209 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/RadioButtonGroup/README.648b8a93fb26.md
DUPTYPE_FIRST_OCCURRENCE 5365 3 2700 71 13508064 5 /openedx/staticfiles/rest_framework/docs/js/jquery.json-view.min.b7c2d6981377.js
DUPTYPE_WITHIN_SAME_TREE -5365 3 2700 71 13507988 5 /openedx/staticfiles/rest_framework/docs/js/jquery.json-view.min.js
DUPTYPE_FIRST_OCCURRENCE 6487 3 2701 71 12589790 5 /openedx/staticfiles/templates/wiki/includes/article_menu.454876812ead.html
DUPTYPE_WITHIN_SAME_TREE -6487 3 2701 71 12584922 5 /openedx/staticfiles/templates/wiki/includes/article_menu.html
DUPTYPE_FIRST_OCCURRENCE 15065 7 2702 71 12588062 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/tempPolyfills.js.37efbe1bb6b0.html
DUPTYPE_WITHIN_SAME_TREE -15065 7 2702 71 12586178 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/tempPolyfills.js.html
DUPTYPE_FIRST_OCCURRENCE 14737 7 2702 71 12588059 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/tempPolyfills.js.2875235694b6.html
DUPTYPE_WITHIN_SAME_TREE -14737 7 2702 71 12585275 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/tempPolyfills.js.html
DUPTYPE_FIRST_OCCURRENCE 7807 4 2702 71 12589053 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/tempPolyfills.js.bc7a903b28e5.html
DUPTYPE_WITHIN_SAME_TREE -7807 4 2702 71 12586534 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/tempPolyfills.js.html
DUPTYPE_FIRST_OCCURRENCE 5211 3 2705 71 12589940 5 /openedx/staticfiles/paragon/src/InputSelect/InputSelect.stories.b372dedc8daa.jsx
DUPTYPE_WITHIN_SAME_TREE -5211 3 2705 71 12586643 5 /openedx/staticfiles/paragon/src/InputSelect/InputSelect.stories.jsx
DUPTYPE_FIRST_OCCURRENCE 14837 7 2706 71 12587930 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Checkbox.c29703ef5ec0.js
DUPTYPE_WITHIN_SAME_TREE -14837 8 2706 71 13897939 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Checkbox.c29703ef5ec0.js
DUPTYPE_WITHIN_SAME_TREE -14837 7 2706 71 12583069 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Checkbox.js
DUPTYPE_WITHIN_SAME_TREE -14837 8 2706 71 13894766 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Checkbox.js
DUPTYPE_FIRST_OCCURRENCE 4093 3 2715 71 12063308 5 /openedx/staticfiles/css/vendor/html5-input-polyfills/number-polyfill.328c511f484c.css
DUPTYPE_WITHIN_SAME_TREE -4093 4 2715 71 12454797 5 /openedx/staticfiles/studio/css/vendor/html5-input-polyfills/number-polyfill.328c511f484c.css
